date,sku,sales,is_promo,discount,price
2025-03-19,SKU002,50,0,0,100.0
2025-03-20,SKU002,92,1,25,75.0
2025-03-21,SKU002,114,1,10,90.0
2025-03-22,SKU002,67,1,10,90.0
2025-03-23,SKU002,73,0,0,100.0
2025-03-24,SKU002,74,0,0,100.0
2025-03-25,SKU002,74,0,0,100.0
2025-03-26,SKU002,62,0,0,100.0
2025-03-27,SKU002,82,0,0,100.0
2025-03-28,SKU002,62,0,0,100.0
2025-03-29,SKU002,116,0,0,100.0
2025-03-30,SKU002,90,0,0,100.0
2025-03-31,SKU002,108,0,0,100.0
2025-04-01,SKU002,56,0,0,100.0
2025-04-02,SKU002,61,0,0,100.0
2025-04-03,SKU002,65,1,15,85.0
2025-04-04,SKU002,67,1,10,90.0
2025-04-05,SKU002,120,1,20,80.0
2025-04-06,SKU002,88,0,0,100.0
2025-04-07,SKU002,65,0,0,100.0
2025-04-08,SKU002,62,0,0,100.0
2025-04-09,SKU002,86,0,0,100.0
2025-04-10,SKU002,96,0,0,100.0
2025-04-11,SKU002,68,0,0,100.0
2025-04-12,SKU002,81,0,0,100.0
2025-04-13,SKU002,96,0,0,100.0
2025-04-14,SKU002,45,0,0,100.0
2025-04-15,SKU002,67,0,0,100.0
2025-04-16,SKU002,66,0,0,100.0
2025-04-17,SKU002,103,1,10,90.0
2025-04-18,SKU002,121,1,15,85.0
2025-04-19,SKU002,100,1,25,75.0
2025-04-20,SKU002,68,0,0,100.0
2025-04-21,SKU002,93,0,0,100.0
2025-04-22,SKU002,54,0,0,100.0
2025-04-23,SKU002,61,0,0,100.0
2025-04-24,SKU002,52,0,0,100.0
2025-04-25,SKU002,82,0,0,100.0
2025-04-26,SKU002,72,0,0,100.0
2025-04-27,SKU002,104,0,0,100.0
2025-04-28,SKU002,50,0,0,100.0
2025-04-29,SKU002,64,0,0,100.0
2025-04-30,SKU002,62,0,0,100.0
2025-05-01,SKU002,112,1,15,85.0
2025-05-02,SKU002,116,1,20,80.0
2025-05-03,SKU002,113,1,15,85.0
2025-05-04,SKU002,76,0,0,100.0
2025-05-05,SKU002,85,0,0,100.0
2025-05-06,SKU002,84,0,0,100.0
2025-05-07,SKU002,64,0,0,100.0
2025-05-08,SKU002,65,0,0,100.0
2025-05-09,SKU002,57,0,0,100.0
2025-05-10,SKU002,91,0,0,100.0
2025-05-11,SKU002,80,0,0,100.0
2025-05-12,SKU002,89,0,0,100.0
2025-05-13,SKU002,61,0,0,100.0
2025-05-14,SKU002,73,0,0,100.0
2025-05-15,SKU002,94,1,15,85.0
2025-05-16,SKU002,136,1,20,80.0
2025-05-17,SKU002,126,1,15,85.0
2025-05-18,SKU002,104,0,0,100.0
2025-05-19,SKU002,75,0,0,100.0
2025-05-20,SKU002,71,0,0,100.0
2025-05-21,SKU002,53,0,0,100.0
2025-05-22,SKU002,92,0,0,100.0
2025-05-23,SKU002,60,0,0,100.0
2025-05-24,SKU002,101,0,0,100.0
2025-05-25,SKU002,62,0,0,100.0
2025-05-26,SKU002,80,0,0,100.0
2025-05-27,SKU002,97,0,0,100.0
2025-05-28,SKU002,66,0,0,100.0
2025-05-29,SKU002,64,1,15,85.0
2025-05-30,SKU002,99,1,15,85.0
2025-05-31,SKU002,94,1,25,75.0
2025-06-01,SKU002,67,0,0,100.0
2025-06-02,SKU002,51,0,0,100.0
2025-06-03,SKU002,59,0,0,100.0
2025-06-04,SKU002,45,0,0,100.0
2025-06-05,SKU002,72,0,0,100.0
2025-06-06,SKU002,50,0,0,100.0
2025-06-07,SKU002,64,0,0,100.0
2025-06-08,SKU002,52,0,0,100.0
2025-06-09,SKU002,74,0,0,100.0
2025-06-10,SKU002,46,0,0,100.0
2025-06-11,SKU002,76,0,0,100.0
2025-06-12,SKU002,59,1,15,85.0
2025-06-13,SKU002,98,1,25,75.0
2025-06-14,SKU002,111,1,20,80.0
2025-06-15,SKU002,82,0,0,100.0
2025-06-16,SKU002,68,0,0,100.0
2025-06-17,SKU002,72,0,0,100.0
2025-06-18,SKU002,52,0,0,100.0
2025-06-19,SKU002,42,0,0,100.0
2025-06-20,SKU002,80,0,0,100.0
2025-06-21,SKU002,73,0,0,100.0
2025-06-22,SKU002,90,0,0,100.0
2025-06-23,SKU002,61,0,0,100.0
2025-06-24,SKU002,86,0,0,100.0
2025-06-25,SKU002,54,0,0,100.0
2025-06-26,SKU002,87,1,20,80.0
2025-06-27,SKU002,59,1,25,75.0
2025-06-28,SKU002,63,1,10,90.0
2025-06-29,SKU002,48,0,0,100.0
2025-06-30,SKU002,71,0,0,100.0
2025-07-01,SKU002,76,0,0,100.0
2025-07-02,SKU002,45,0,0,100.0
2025-07-03,SKU002,38,0,0,100.0
2025-07-04,SKU002,70,0,0,100.0
2025-07-05,SKU002,70,0,0,100.0
2025-07-06,SKU002,86,0,0,100.0
2025-07-07,SKU002,58,0,0,100.0
2025-07-08,SKU002,50,0,0,100.0
2025-07-09,SKU002,69,0,0,100.0
2025-07-10,SKU002,88,1,20,80.0
2025-07-11,SKU002,72,1,20,80.0
2025-07-12,SKU002,115,1,20,80.0
2025-07-13,SKU002,43,0,0,100.0
2025-07-14,SKU002,68,0,0,100.0
2025-07-15,SKU002,74,0,0,100.0
2025-07-16,SKU002,65,0,0,100.0
2025-07-17,SKU002,63,0,0,100.0
2025-07-18,SKU002,77,0,0,100.0
2025-07-19,SKU002,64,0,0,100.0
2025-07-20,SKU002,88,0,0,100.0
2025-07-21,SKU002,57,0,0,100.0
2025-07-22,SKU002,51,0,0,100.0
2025-07-23,SKU002,46,0,0,100.0
2025-07-24,SKU002,90,1,15,85.0
2025-07-25,SKU002,112,1,25,75.0
2025-07-26,SKU002,60,1,20,80.0
2025-07-27,SKU002,76,0,0,100.0
2025-07-28,SKU002,66,0,0,100.0
2025-07-29,SKU002,70,0,0,100.0
2025-07-30,SKU002,56,0,0,100.0
2025-07-31,SKU002,47,0,0,100.0
2025-08-01,SKU002,62,0,0,100.0
2025-08-02,SKU002,126,0,0,100.0
2025-08-03,SKU002,108,0,0,100.0
2025-08-04,SKU002,97,0,0,100.0
2025-08-05,SKU002,91,0,0,100.0
2025-08-06,SKU002,94,0,0,100.0
2025-08-07,SKU002,69,1,10,90.0
2025-08-08,SKU002,121,1,25,75.0
2025-08-09,SKU002,96,1,10,90.0
2025-08-10,SKU002,100,0,0,100.0
2025-08-11,SKU002,67,0,0,100.0
2025-08-12,SKU002,64,0,0,100.0
2025-08-13,SKU002,82,0,0,100.0
2025-08-14,SKU002,100,0,0,100.0
2025-08-15,SKU002,85,0,0,100.0
2025-08-16,SKU002,98,0,0,100.0
2025-08-17,SKU002,117,0,0,100.0
2025-08-18,SKU002,42,0,0,100.0
2025-08-19,SKU002,86,0,0,100.0
2025-08-20,SKU002,65,0,0,100.0
2025-08-21,SKU002,107,1,15,85.0
2025-08-22,SKU002,70,1,10,90.0
2025-08-23,SKU002,110,1,20,80.0
2025-08-24,SKU002,77,0,0,100.0
2025-08-25,SKU002,57,0,0,100.0
2025-08-26,SKU002,59,0,0,100.0
2025-08-27,SKU002,81,0,0,100.0
2025-08-28,SKU002,86,0,0,100.0
2025-08-29,SKU002,107,0,0,100.0
2025-08-30,SKU002,78,0,0,100.0
2025-08-31,SKU002,85,0,0,100.0
2025-09-01,SKU002,90,0,0,100.0
2025-09-02,SKU002,52,0,0,100.0
2025-09-03,SKU002,66,0,0,100.0
2025-09-04,SKU002,141,1,20,80.0
2025-09-05,SKU002,66,1,20,80.0
2025-09-06,SKU002,136,1,15,85.0
2025-09-07,SKU002,77,0,0,100.0
2025-09-08,SKU002,52,0,0,100.0
2025-09-09,SKU002,59,0,0,100.0
2025-09-10,SKU002,83,0,0,100.0
2025-09-11,SKU002,81,0,0,100.0
2025-09-12,SKU002,62,0,0,100.0
2025-09-13,SKU002,95,0,0,100.0
2025-09-14,SKU002,95,0,0,100.0
2025-09-15,SKU002,61,0,0,100.0
2025-09-16,SKU002,53,0,0,100.0
2025-09-17,SKU002,60,0,0,100.0
2025-09-18,SKU002,146,1,25,75.0
2025-09-19,SKU002,98,1,10,90.0
2025-09-20,SKU002,134,1,25,75.0
2025-09-21,SKU002,94,0,0,100.0
2025-09-22,SKU002,72,0,0,100.0
2025-09-23,SKU002,86,0,0,100.0
2025-09-24,SKU002,68,0,0,100.0
2025-09-25,SKU002,82,0,0,100.0
2025-09-26,SKU002,56,0,0,100.0
2025-09-27,SKU002,93,0,0,100.0
2025-09-28,SKU002,97,0,0,100.0
2025-09-29,SKU002,80,0,0,100.0
2025-09-30,SKU002,64,0,0,100.0
2025-10-01,SKU002,86,0,0,100.0
2025-10-02,SKU002,94,1,10,90.0
2025-10-03,SKU002,154,1,25,75.0
2025-10-04,SKU002,126,1,25,75.0
2025-10-05,SKU002,107,0,0,100.0
2025-10-06,SKU002,88,0,0,100.0
2025-10-07,SKU002,53,0,0,100.0
2025-10-08,SKU002,71,0,0,100.0
2025-10-09,SKU002,50,0,0,100.0
2025-10-10,SKU002,86,0,0,100.0
2025-10-11,SKU002,91,0,0,100.0
2025-10-12,SKU002,64,0,0,100.0
2025-10-13,SKU002,42,0,0,100.0
2025-10-14,SKU002,88,0,0,100.0
2025-10-15,SKU002,101,0,0,100.0
2025-10-16,SKU002,113,1,15,85.0
2025-10-17,SKU002,106,1,20,80.0
2025-10-18,SKU002,96,1,15,85.0
2025-10-19,SKU002,101,0,0,100.0
2025-10-20,SKU002,79,0,0,100.0
2025-10-21,SKU002,61,0,0,100.0
2025-10-22,SKU002,50,0,0,100.0
2025-10-23,SKU002,98,0,0,100.0
2025-10-24,SKU002,74,0,0,100.0
2025-10-25,SKU002,102,0,0,100.0
2025-10-26,SKU002,75,0,0,100.0
2025-10-27,SKU002,59,0,0,100.0
2025-10-28,SKU002,91,0,0,100.0
2025-10-29,SKU002,54,0,0,100.0
2025-10-30,SKU002,80,1,20,80.0
2025-10-31,SKU002,100,1,15,85.0
2025-11-01,SKU002,137,1,15,85.0
2025-11-02,SKU002,106,0,0,100.0
2025-11-03,SKU002,74,0,0,100.0
2025-11-04,SKU002,98,0,0,100.0
2025-11-05,SKU002,93,0,0,100.0
2025-11-06,SKU002,45,0,0,100.0
2025-11-07,SKU002,77,0,0,100.0
2025-11-08,SKU002,88,0,0,100.0
2025-11-09,SKU002,112,0,0,100.0
2025-11-10,SKU002,77,0,0,100.0
2025-11-11,SKU002,66,0,0,100.0
2025-11-12,SKU002,54,0,0,100.0
2025-11-13,SKU002,114,1,25,75.0
2025-11-14,SKU002,79,1,15,85.0
2025-11-15,SKU002,104,1,20,80.0
2025-11-16,SKU002,77,0,0,100.0
2025-11-17,SKU002,68,0,0,100.0
2025-11-18,SKU002,46,0,0,100.0
2025-11-19,SKU002,68,0,0,100.0
2025-11-20,SKU002,95,0,0,100.0
2025-11-21,SKU002,61,0,0,100.0
2025-11-22,SKU002,111,0,0,100.0
2025-11-23,SKU002,122,0,0,100.0
2025-11-24,SKU002,66,0,0,100.0
2025-11-25,SKU002,65,0,0,100.0
2025-11-26,SKU002,88,0,0,100.0
2025-11-27,SKU002,68,1,10,90.0
2025-11-28,SKU002,84,1,15,85.0
2025-11-29,SKU002,69,1,10,90.0
2025-11-30,SKU002,110,0,0,100.0
2025-12-01,SKU002,109,0,0,100.0
2025-12-02,SKU002,107,0,0,100.0
2025-12-03,SKU002,74,0,0,100.0
2025-12-04,SKU002,83,0,0,100.0
2025-12-05,SKU002,115,0,0,100.0
2025-12-06,SKU002,132,0,0,100.0
2025-12-07,SKU002,91,0,0,100.0
2025-12-08,SKU002,66,0,0,100.0
2025-12-09,SKU002,110,0,0,100.0
2025-12-10,SKU002,101,0,0,100.0
2025-12-11,SKU002,147,1,20,80.0
2025-12-12,SKU002,150,1,20,80.0
2025-12-13,SKU002,221,1,20,80.0
2025-12-14,SKU002,109,0,0,100.0
2025-12-15,SKU002,124,0,0,100.0
2025-12-16,SKU002,97,0,0,100.0
2025-12-17,SKU002,83,0,0,100.0
2025-12-18,SKU002,102,0,0,100.0
2025-12-19,SKU002,78,0,0,100.0
2025-12-20,SKU002,105,0,0,100.0
2025-12-21,SKU002,73,0,0,100.0
2025-12-22,SKU002,82,0,0,100.0
2025-12-23,SKU002,86,0,0,100.0
2025-12-24,SKU002,110,0,0,100.0
2025-12-25,SKU002,142,1,15,85.0
2025-12-26,SKU002,142,1,10,90.0
2025-12-27,SKU002,156,1,10,90.0
2025-12-28,SKU002,87,0,0,100.0
2025-12-29,SKU002,109,0,0,100.0
2025-12-30,SKU002,59,0,0,100.0
2025-12-31,SKU002,114,0,0,100.0
2023-01-01,SKU003,91,0,0,100.0
2023-01-02,SKU003,124,0,0,100.0
2023-01-03,SKU003,122,0,0,100.0
2023-01-04,SKU003,71,0,0,100.0
2023-01-05,SKU003,91,0,0,100.0
2023-01-06,SKU003,119,0,0,100.0
2023-01-07,SKU003,139,0,0,100.0
2023-01-08,SKU003,123,0,0,100.0
2023-01-09,SKU003,102,0,0,100.0
2023-01-10,SKU003,100,0,0,100.0
2023-01-11,SKU003,111,0,0,100.0
2023-01-12,SKU003,127,1,20,80.0
2023-01-13,SKU003,168,1,15,85.0
2023-01-14,SKU003,198,1,15,85.0
2023-01-15,SKU003,123,0,0,100.0
2023-01-16,SKU003,71,0,0,100.0
2023-01-17,SKU003,107,0,0,100.0
2023-01-18,SKU003,79,0,0,100.0
2023-01-19,SKU003,67,0,0,100.0
2023-01-20,SKU003,107,0,0,100.0
2023-01-21,SKU003,147,0,0,100.0
2023-01-22,SKU003,86,0,0,100.0
2023-01-23,SKU003,107,0,0,100.0
2023-01-24,SKU003,76,0,0,100.0
2023-01-25,SKU003,92,0,0,100.0
2023-01-26,SKU003,108,1,20,80.0
2023-01-27,SKU003,94,1,20,80.0
2023-01-28,SKU003,180,1,15,85.0
2023-01-29,SKU003,125,0,0,100.0
2023-01-30,SKU003,117,0,0,100.0
2023-01-31,SKU003,121,0,0,100.0
2023-02-01,SKU003,68,0,0,100.0
2023-02-02,SKU003,54,0,0,100.0
2023-02-03,SKU003,88,0,0,100.0
2023-02-04,SKU003,97,0,0,100.0
2023-02-05,SKU003,69,0,0,100.0
2023-02-06,SKU003,74,0,0,100.0
2023-02-07,SKU003,82,0,0,100.0
2023-02-08,SKU003,88,0,0,100.0
2023-02-09,SKU003,101,1,25,75.0
2023-02-10,SKU003,104,1,25,75.0
2023-02-11,SKU003,98,1,10,90.0
2023-02-12,SKU003,67,0,0,100.0
2023-02-13,SKU003,77,0,0,100.0
2023-02-14,SKU003,80,0,0,100.0
2023-02-15,SKU003,65,0,0,100.0
2023-02-16,SKU003,96,0,0,100.0
2023-02-17,SKU003,59,0,0,100.0
2023-02-18,SKU003,89,0,0,100.0
2023-02-19,SKU003,83,0,0,100.0
2023-02-20,SKU003,56,0,0,100.0
2023-02-21,SKU003,70,0,0,100.0
2023-02-22,SKU003,63,0,0,100.0
2023-02-23,SKU003,79,1,20,80.0
2023-02-24,SKU003,103,1,20,80.0
2023-02-25,SKU003,127,1,10,90.0
2023-02-26,SKU003,82,0,0,100.0
2023-02-27,SKU003,63,0,0,100.0
2023-02-28,SKU003,59,0,0,100.0
2023-03-01,SKU003,73,0,0,100.0
2023-03-02,SKU003,103,0,0,100.0
2023-03-03,SKU003,93,0,0,100.0
2023-03-04,SKU003,94,0,0,100.0
2023-03-05,SKU003,75,0,0,100.0
2023-03-06,SKU003,83,0,0,100.0
2023-03-07,SKU003,74,0,0,100.0
2023-03-08,SKU003,84,0,0,100.0
2023-03-09,SKU003,116,1,20,80.0
2023-03-10,SKU003,107,1,25,75.0
2023-03-11,SKU003,131,1,10,90.0
2023-03-12,SKU003,98,0,0,100.0
2023-03-13,SKU003,69,0,0,100.0
2023-03-14,SKU003,57,0,0,100.0
2023-03-15,SKU003,85,0,0,100.0
2023-03-16,SKU003,89,0,0,100.0
2023-03-17,SKU003,54,0,0,100.0
2023-03-18,SKU003,101,0,0,100.0
2023-03-19,SKU003,89,0,0,100.0
2023-03-20,SKU003,52,0,0,100.0
2023-03-21,SKU003,82,0,0,100.0
2023-03-22,SKU003,69,0,0,100.0
2023-03-23,SKU003,99,1,15,85.0
2023-03-24,SKU003,96,1,10,90.0
2023-03-25,SKU003,108,1,25,75.0
2023-03-26,SKU003,103,0,0,100.0
2023-03-27,SKU003,52,0,0,100.0
2023-03-28,SKU003,92,0,0,100.0
2023-03-29,SKU003,45,0,0,100.0
2023-03-30,SKU003,45,0,0,100.0
2023-03-31,SKU003,59,0,0,100.0
2023-04-01,SKU003,75,0,0,100.0
2023-04-02,SKU003,98,0,0,100.0
2023-04-03,SKU003,106,0,0,100.0
2023-04-04,SKU003,76,0,0,100.0
2023-04-05,SKU003,89,0,0,100.0
2023-04-06,SKU003,102,1,20,80.0
2023-04-07,SKU003,77,1,20,80.0
2023-04-08,SKU003,126,1,15,85.0
2023-04-09,SKU003,100,0,0,100.0
2023-04-10,SKU003,65,0,0,100.0
2023-04-11,SKU003,47,0,0,100.0
2023-04-12,SKU003,102,0,0,100.0
2023-04-13,SKU003,70,0,0,100.0
2023-04-14,SKU003,54,0,0,100.0
2023-04-15,SKU003,88,0,0,100.0
2023-04-16,SKU003,68,0,0,100.0
2023-04-17,SKU003,83,0,0,100.0
2023-04-18,SKU003,46,0,0,100.0
2023-04-19,SKU003,92,0,0,100.0
2023-04-20,SKU003,104,1,25,75.0
2023-04-21,SKU003,112,1,15,85.0
2023-04-22,SKU003,100,1,10,90.0
2023-04-23,SKU003,101,0,0,100.0
2023-04-24,SKU003,92,0,0,100.0
2023-04-25,SKU003,52,0,0,100.0
2023-04-26,SKU003,53,0,0,100.0
2023-04-27,SKU003,57,0,0,100.0
2023-04-28,SKU003,49,0,0,100.0
2023-04-29,SKU003,52,0,0,100.0
2023-04-30,SKU003,68,0,0,100.0
2023-05-01,SKU003,104,0,0,100.0
2023-05-02,SKU003,98,0,0,100.0
2023-05-03,SKU003,78,0,0,100.0
2023-05-04,SKU003,87,1,10,90.0
2023-05-05,SKU003,135,1,25,75.0
2023-05-06,SKU003,98,1,15,85.0
2023-05-07,SKU003,87,0,0,100.0
2023-05-08,SKU003,66,0,0,100.0
2023-05-09,SKU003,61,0,0,100.0
2023-05-10,SKU003,77,0,0,100.0
2023-05-11,SKU003,96,0,0,100.0
2023-05-12,SKU003,98,0,0,100.0
2023-05-13,SKU003,118,0,0,100.0
2023-05-14,SKU003,97,0,0,100.0
2023-05-15,SKU003,88,0,0,100.0
2023-05-16,SKU003,56,0,0,100.0
2023-05-17,SKU003,46,0,0,100.0
2023-05-18,SKU003,112,1,10,90.0
2023-05-19,SKU003,73,1,15,85.0
2023-05-20,SKU003,100,1,15,85.0
2023-05-21,SKU003,85,0,0,100.0
2023-05-22,SKU003,84,0,0,100.0
2023-05-23,SKU003,76,0,0,100.0
2023-05-24,SKU003,90,0,0,100.0
2023-05-25,SKU003,82,0,0,100.0
2023-05-26,SKU003,94,0,0,100.0
2023-05-27,SKU003,72,0,0,100.0
2023-05-28,SKU003,103,0,0,100.0
2023-05-29,SKU003,99,0,0,100.0
2023-05-30,SKU003,43,0,0,100.0
2023-05-31,SKU003,95,0,0,100.0
2023-06-01,SKU003,53,1,10,90.0
2023-06-02,SKU003,92,1,25,75.0
2023-06-03,SKU003,82,1,15,85.0
2023-06-04,SKU003,70,0,0,100.0
2023-06-05,SKU003,77,0,0,100.0
2023-06-06,SKU003,38,0,0,100.0
2023-06-07,SKU003,52,0,0,100.0
2023-06-08,SKU003,50,0,0,100.0
2023-06-09,SKU003,54,0,0,100.0
2023-06-10,SKU003,87,0,0,100.0
2023-06-11,SKU003,62,0,0,100.0
2023-06-12,SKU003,87,0,0,100.0
2023-06-13,SKU003,84,0,0,100.0
2023-06-14,SKU003,67,0,0,100.0
2023-06-15,SKU003,69,1,10,90.0
2023-06-16,SKU003,104,1,25,75.0
2023-06-17,SKU003,125,1,20,80.0
2023-06-18,SKU003,79,0,0,100.0
2023-06-19,SKU003,69,0,0,100.0
2023-06-20,SKU003,53,0,0,100.0
2023-06-21,SKU003,54,0,0,100.0
2023-06-22,SKU003,49,0,0,100.0
2023-06-23,SKU003,54,0,0,100.0
2023-06-24,SKU003,63,0,0,100.0
2023-06-25,SKU003,100,0,0,100.0
2023-06-26,SKU003,50,0,0,100.0
2023-06-27,SKU003,56,0,0,100.0
2023-06-28,SKU003,41,0,0,100.0
2023-06-29,SKU003,84,1,20,80.0
2023-06-30,SKU003,96,1,15,85.0
2023-07-01,SKU003,83,1,20,80.0
2023-07-02,SKU003,43,0,0,100.0
2023-07-03,SKU003,63,0,0,100.0
2023-07-04,SKU003,49,0,0,100.0
2023-07-05,SKU003,63,0,0,100.0
2023-07-06,SKU003,53,0,0,100.0
2023-07-07,SKU003,65,0,0,100.0
2023-07-08,SKU003,84,0,0,100.0
2023-07-09,SKU003,60,0,0,100.0
2023-07-10,SKU003,56,0,0,100.0
2023-07-11,SKU003,64,0,0,100.0
2023-07-12,SKU003,73,0,0,100.0
2023-07-13,SKU003,97,1,10,90.0
2023-07-14,SKU003,47,1,15,85.0
2023-07-15,SKU003,103,1,15,85.0
2023-07-16,SKU003,62,0,0,100.0
2023-07-17,SKU003,66,0,0,100.0
2023-07-18,SKU003,67,0,0,100.0
2023-07-19,SKU003,75,0,0,100.0
2023-07-20,SKU003,50,0,0,100.0
2023-07-21,SKU003,35,0,0,100.0
2023-07-22,SKU003,81,0,0,100.0
2023-07-23,SKU003,66,0,0,100.0
2023-07-24,SKU003,43,0,0,100.0
2023-07-25,SKU003,47,0,0,100.0
2023-07-26,SKU003,41,0,0,100.0
2023-07-27,SKU003,107,1,20,80.0
2023-07-28,SKU003,86,1,15,85.0
2023-07-29,SKU003,87,1,10,90.0
2023-07-30,SKU003,51,0,0,100.0
2023-07-31,SKU003,53,0,0,100.0
2023-08-01,SKU003,76,0,0,100.0
2023-08-02,SKU003,68,0,0,100.0
2023-08-03,SKU003,60,0,0,100.0
2023-08-04,SKU003,48,0,0,100.0
2023-08-05,SKU003,90,0,0,100.0
2023-08-06,SKU003,94,0,0,100.0
2023-08-07,SKU003,70,0,0,100.0
2023-08-08,SKU003,91,0,0,100.0
2023-08-09,SKU003,90,0,0,100.0
2023-08-10,SKU003,121,1,15,85.0
2023-08-11,SKU003,137,1,20,80.0
2023-08-12,SKU003,147,1,20,80.0
2023-08-13,SKU003,96,0,0,100.0
2023-08-14,SKU003,59,0,0,100.0
2023-08-15,SKU003,63,0,0,100.0
2023-08-16,SKU003,85,0,0,100.0
2023-08-17,SKU003,94,0,0,100.0
2023-08-18,SKU003,76,0,0,100.0
2023-08-19,SKU003,84,0,0,100.0
2023-08-20,SKU003,77,0,0,100.0
2023-08-21,SKU003,95,0,0,100.0
2023-08-22,SKU003,91,0,0,100.0
2023-08-23,SKU003,87,0,0,100.0
2023-08-24,SKU003,85,1,15,85.0
2023-08-25,SKU003,129,1,20,80.0
2023-08-26,SKU003,129,1,20,80.0
2023-08-27,SKU003,68,0,0,100.0
2023-08-28,SKU003,66,0,0,100.0
2023-08-29,SKU003,70,0,0,100.0
2023-08-30,SKU003,77,0,0,100.0
2023-08-31,SKU003,58,0,0,100.0
2023-09-01,SKU003,68,0,0,100.0
2023-09-02,SKU003,108,0,0,100.0
2023-09-03,SKU003,72,0,0,100.0
2023-09-04,SKU003,70,0,0,100.0
2023-09-05,SKU003,85,0,0,100.0
2023-09-06,SKU003,54,0,0,100.0
2023-09-07,SKU003,71,1,25,75.0
2023-09-08,SKU003,97,1,25,75.0
2023-09-09,SKU003,123,1,10,90.0
2023-09-10,SKU003,84,0,0,100.0
2023-09-11,SKU003,79,0,0,100.0
2023-09-12,SKU003,56,0,0,100.0
2023-09-13,SKU003,71,0,0,100.0
2023-09-14,SKU003,82,0,0,100.0
2023-09-15,SKU003,69,0,0,100.0
2023-09-16,SKU003,90,0,0,100.0
2023-09-17,SKU003,99,0,0,100.0
2023-09-18,SKU003,83,0,0,100.0
2023-09-19,SKU003,71,0,0,100.0
2023-09-20,SKU003,89,0,0,100.0
2023-09-21,SKU003,133,1,20,80.0
2023-09-22,SKU003,129,1,15,85.0
2023-09-23,SKU003,159,1,20,80.0
2023-09-24,SKU003,78,0,0,100.0
2023-09-25,SKU003,90,0,0,100.0
2023-09-26,SKU003,77,0,0,100.0
2023-09-27,SKU003,56,0,0,100.0
2023-09-28,SKU003,57,0,0,100.0
2023-09-29,SKU003,58,0,0,100.0
2023-09-30,SKU003,83,0,0,100.0
2023-10-01,SKU003,100,0,0,100.0
2023-10-02,SKU003,90,0,0,100.0
2023-10-03,SKU003,99,0,0,100.0
2023-10-04,SKU003,89,0,0,100.0
2023-10-05,SKU003,140,1,25,75.0
2023-10-06,SKU003,151,1,25,75.0
2023-10-07,SKU003,132,1,15,85.0
2023-10-08,SKU003,80,0,0,100.0
2023-10-09,SKU003,83,0,0,100.0
2023-10-10,SKU003,84,0,0,100.0
2023-10-11,SKU003,73,0,0,100.0
2023-10-12,SKU003,51,0,0,100.0
2023-10-13,SKU003,90,0,0,100.0
2023-10-14,SKU003,73,0,0,100.0
2023-10-15,SKU003,65,0,0,100.0
2023-10-16,SKU003,69,0,0,100.0
2023-10-17,SKU003,64,0,0,100.0
2023-10-18,SKU003,85,0,0,100.0
2023-10-19,SKU003,75,1,15,85.0
2023-10-20,SKU003,88,1,20,80.0
2023-10-21,SKU003,95,1,15,85.0
2023-10-22,SKU003,93,0,0,100.0
2023-10-23,SKU003,89,0,0,100.0
2023-10-24,SKU003,79,0,0,100.0
2023-10-25,SKU003,57,0,0,100.0
2023-10-26,SKU003,72,0,0,100.0
2023-10-27,SKU003,94,0,0,100.0
2023-10-28,SKU003,110,0,0,100.0
2023-10-29,SKU003,61,0,0,100.0
2023-10-30,SKU003,81,0,0,100.0
2023-10-31,SKU003,59,0,0,100.0
2023-11-01,SKU003,59,0,0,100.0
2023-11-02,SKU003,66,1,20,80.0
2023-11-03,SKU003,79,1,20,80.0
2023-11-04,SKU003,128,1,15,85.0
2023-11-05,SKU003,97,0,0,100.0
2023-11-06,SKU003,43,0,0,100.0
2023-11-07,SKU003,88,0,0,100.0
2023-11-08,SKU003,81,0,0,100.0
2023-11-09,SKU003,53,0,0,100.0
2023-11-10,SKU003,73,0,0,100.0
2023-11-11,SKU003,89,0,0,100.0
2023-11-12,SKU003,108,0,0,100.0
2023-11-13,SKU003,59,0,0,100.0
2023-11-14,SKU003,49,0,0,100.0
2023-11-15,SKU003,51,0,0,100.0
2023-11-16,SKU003,118,1,20,80.0
2023-11-17,SKU003,99,1,20,80.0
2023-11-18,SKU003,97,1,20,80.0
2023-11-19,SKU003,105,0,0,100.0
2023-11-20,SKU003,66,0,0,100.0
2023-11-21,SKU003,85,0,0,100.0
2023-11-22,SKU003,102,0,0,100.0
2023-11-23,SKU003,66,0,0,100.0
2023-11-24,SKU003,55,0,0,100.0
2023-11-25,SKU003,105,0,0,100.0
2023-11-26,SKU003,97,0,0,100.0
2023-11-27,SKU003,59,0,0,100.0
2023-11-28,SKU003,92,0,0,100.0
2023-11-29,SKU003,64,0,0,100.0
2023-11-30,SKU003,68,1,10,90.0
2023-12-01,SKU003,143,1,20,80.0
2023-12-02,SKU003,159,1,10,90.0
2023-12-03,SKU003,149,0,0,100.0
2023-12-04,SKU003,74,0,0,100.0
2023-12-05,SKU003,100,0,0,100.0
2023-12-06,SKU003,58,0,0,100.0
2023-12-07,SKU003,61,0,0,100.0
2023-12-08,SKU003,111,0,0,100.0
2023-12-09,SKU003,84,0,0,100.0
2023-12-10,SKU003,143,0,0,100.0
2023-12-11,SKU003,75,0,0,100.0
2023-12-12,SKU003,116,0,0,100.0
2023-12-13,SKU003,73,0,0,100.0
